Volatility,3,Framework,2.9.0
PID,Process,Base,Size,Name,Path,LoadTime,File,output
672,lsass.exe,0x7ffa354a0000,0xc000,DSPARSE.dll,C:\Windows\system32\DSPARSE.dll,2024-09-17,22:14:31.000000,UTC,Disabled
672,lsass.exe,0x7ffa31bd0000,0x48000,ngcpopkeysrv.dll,C:\Windows\System32\ngcpopkeysrv.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa40ad0000,0x33000,DEVOBJ.dll,C:\Windows\system32\DEVOBJ.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa40fa0000,0x4e000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa36230000,0x118000,PCPKsp.dll,C:\Windows\system32\PCPKsp.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa36210000,0x1b000,tbs.dll,C:\Windows\system32\tbs.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa42340000,0x1d000,imagehlp.dll,C:\Windows\System32\imagehlp.dll,2024-09-17,22:14:34.000000,UTC,Disabled
672,lsass.exe,0x7ffa36a30000,0x77000,cryptngc.dll,C:\Windows\SYSTEM32\cryptngc.dll,2024-09-17,22:14:35.000000,UTC,Disabled
672,lsass.exe,0x7ffa0c170000,0x60000,vaultsvc.dll,C:\Windows\System32\vaultsvc.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa41b30000,0x19e000,user32.dll,C:\Windows\System32\user32.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa40f70000,0x22000,win32u.dll,C:\Windows\System32\win32u.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa42800000,0x2c000,GDI32.dll,C:\Windows\System32\GDI32.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:15:41.000000,UTC,Disabled
672,lsass.exe,0x7ffa08630000,0x68000,MDMRegistration.DLL,C:\Windows\system32\MDMRegistration.DLL,2024-09-17,22:17:36.000000,UTC,Disabled
672,lsass.exe,0x7ffa0d1d0000,0x3a000,omadmapi.dll,C:\Windows\system32\omadmapi.dll,2024-09-17,22:17:36.000000,UTC,Disabled
672,lsass.exe,0x7ffa31c70000,0x7c000,DMCmnUtils.dll,C:\Windows\system32\DMCmnUtils.dll,2024-09-17,22:17:36.000000,UTC,Disabled
672,lsass.exe,0x7ffa35810000,0xc000,secur32.dll,C:\Windows\SYSTEM32\secur32.dll,2024-09-17,23:03:43.000000,UTC,Disabled
816,svchost.exe,0x7ff6e4bc0000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa43730000,0x1f8000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42610000,0xbd000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41340000,0x2f6000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42ba0000,0x9c000,sechost.dll,C:\Windows\System32\sechost.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41870000,0x126000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41110000,0x100000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f350000,0x25000,umpnpmgr.dll,c:\windows\system32\umpnpmgr.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41a00000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa40040000,0x2d000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42140000,0xaf000,advapi32.dll,C:\Windows\System32\advapi32.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f310000,0x32000,umpo.dll,c:\windows\system32\umpo.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa40c50000,0x12000,UMPDC.dll,c:\windows\system32\UMPDC.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f2e0000,0x29000,slc.dll,C:\Windows\SYSTEM32\slc.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f2b0000,0x25000,sppc.dll,c:\windows\system32\sppc.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f280000,0x30000,umpoext.dll,C:\Windows\SYSTEM32\umpoext.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa40fa0000,0x4e000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42830000,0x354000,combase.dll,C:\Windows\System32\combase.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42480000,0xad000,shcore.dll,C:\Windows\System32\shcore.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa40c70000,0x4b000,powrprof.dll,C:\Windows\SYSTEM32\powrprof.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f160000,0x11b000,tdh.dll,C:\Windows\SYSTEM32\tdh.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f060000,0xf3000,dxgi.dll,c:\windows\system32\dxgi.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa40f70000,0x22000,win32u.dll,C:\Windows\System32\win32u.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa412a0000,0x9d000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa42800000,0x2c000,gdi32.dll,C:\Windows\System32\gdi32.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa41b30000,0x19e000,USER32.dll,C:\Windows\System32\USER32.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f040000,0x14000,umpo-overrides.dll,C:\Windows\system32\umpo-overrides.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f010000,0x23000,gpapi.dll,C:\Windows\SYSTEM32\gpapi.dll,2024-09-17,22:13:19.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f000000,0xd000,HID.DLL,C:\Windows\SYSTEM32\HID.DLL,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3e860000,0x79b000,windows.storage.dll,C:\Windows\SYSTEM32\windows.storage.dll,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa419a0000,0x55000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3e710000,0x149000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa41210000,0x82000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa40cf0000,0x32000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dff0000,0x42000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dfd0000,0x12000,kernel.appcore.dll,C:\Windows\SYSTEM32\kernel.appcore.dll,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3def0000,0xd5000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dec0000,0x2f000,-,-,2024-09-17,22:13:20.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dd30000,0xc1000,psmserviceexthost.dll,C:\Windows\SYSTEM32\psmserviceexthost.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3fee0000,0x3b000,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa40910000,0xde000,wer.dll,c:\windows\system32\wer.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dcc0000,0x2a000,RMCLIENT.dll,c:\windows\system32\RMCLIENT.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa42e60000,0x6b000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3ff20000,0x6a000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dcb0000,0x7000,wshhyperv.dll,C:\Windows\system32\wshhyperv.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dbd0000,0xd7000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa40b10000,0x19000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa40a90000,0x33000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dbb0000,0x14000,ResourcePolicyClient.dll,c:\windows\system32\ResourcePolicyClient.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dba0000,0xc000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa40ad0000,0x33000,DEVOBJ.dll,c:\windows\system32\DEVOBJ.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa40cc0000,0x2e000,Userenv.dll,C:\Windows\System32\Userenv.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3dac0000,0x11000,embeddedmodesvcapi.dll,C:\Windows\SYSTEM32\embeddedmodesvcapi.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa41760000,0x27000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2024-09-17,22:13:21.000000,UTC,Disabled
816,svchost.exe,0x7ffa3d1f0000,0x26000,resourcepolicyserver.dll,C:\Windows\SYSTEM32\resourcepolicyserver.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa40e10000,0x15d000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa40a70000,0x18000,CRYPTSP.dll,C:\Windows\SYSTEM32\CRYPTSP.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa3bce0000,0x43000,systemeventsbrokerserver.dll,c:\windows\system32\systemeventsbrokerserver.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa3bc90000,0x4a000,BrokerLib.dll,c:\windows\system32\BrokerLib.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa3bc60000,0x2a000,DAB.dll,c:\windows\system32\DAB.dll,2024-09-17,22:13:22.000000,UTC,Disabled
816,svchost.exe,0x7ffa3b2e0000,0x16000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2024-09-17,22:13:24.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f7d0000,0x34000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2024-09-17,22:13:25.000000,UTC,Disabled
816,svchost.exe,0x7ffa400b0000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2024-09-17,22:13:25.000000,UTC,Disabled
816,svchost.exe,0x7ffa3ae00000,0xc000,bi.dll,C:\Windows\SYSTEM32\bi.dll,2024-09-17,22:13:29.000000,UTC,Disabled
816,svchost.exe,0x7ffa2fd30000,0x60000,AppXAllUserStore.dll,C:\Windows\system32\AppXAllUserStore.dll,2024-09-17,22:13:38.000000,UTC,Disabled
816,svchost.exe,0x7ffa2fb70000,0x146000,Windows.StateRepositoryPS.dll,C:\Windows\System32\Windows.StateRepositoryPS.dll,2024-09-17,22:13:41.000000,UTC,Disabled
816,svchost.exe,0x7ffa3d580000,0x14000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2024-09-17,22:13:44.000000,UTC,Disabled
816,svchost.exe,0x7ffa40b40000,0x5b000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2024-09-17,22:13:44.000000,UTC,Disabled
816,svchost.exe,0x7ffa385c0000,0x7d0000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2024-09-17,22:13:44.000000,UTC,Disabled
816,svchost.exe,0x7ffa36380000,0xb000,WINNSI.DLL,C:\Windows\SYSTEM32\WINNSI.DLL,2024-09-17,22:13:44.000000,UTC,Disabled
816,svchost.exe,0x7ffa42e50000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2024-09-17,22:13:44.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d7d0000,0x20000,Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll,C:\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d790000,0x39000,ACPBackgroundManagerPolicy.dll,C:\Windows\System32\ACPBackgroundManagerPolicy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d650000,0x16000,BackgroundMediaPolicy.dll,C:\Windows\System32\BackgroundMediaPolicy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d630000,0x16000,SmartCardBackgroundPolicy.dll,C:\Windows\system32\SmartCardBackgroundPolicy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d610000,0x13000,SebBackgroundManagerPolicy.dll,C:\Windows\system32\SebBackgroundManagerPolicy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa3b020000,0x203000,twinapi.appcore.dll,C:\Windows\System32\twinapi.appcore.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa426d0000,0x12b000,ole32.dll,C:\Windows\System32\ole32.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa41790000,0x79000,coml2.dll,C:\Windows\System32\coml2.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa301e0000,0x7f000,OneCoreCommonProxyStub.dll,C:\Windows\System32\OneCoreCommonProxyStub.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2d460000,0x18000,execmodelproxy.dll,C:\Windows\system32\execmodelproxy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa2dca0000,0x63000,execmodelclient.dll,C:\Windows\System32\execmodelclient.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa3c2f0000,0xf6000,PROPSYS.dll,C:\Windows\System32\PROPSYS.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa3d6f0000,0xf2000,CoreMessaging.dll,C:\Windows\System32\CoreMessaging.dll,2024-09-17,22:13:45.000000,UTC,Disabled
816,svchost.exe,0x7ffa36540000,0x54000,usermgrproxy.dll,C:\Windows\System32\usermgrproxy.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa2c6f0000,0x58a000,StartTileData.dll,C:\Windows\System32\StartTileData.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa3aa00000,0x5b000,Bcp47Langs.dll,C:\Windows\System32\Bcp47Langs.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa2feb0000,0x26d000,-,-,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa38260000,0x1ed000,urlmon.dll,C:\Windows\System32\urlmon.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa390f0000,0x2bc000,iertutil.dll,C:\Windows\System32\iertutil.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa38230000,0x28000,srvcli.dll,C:\Windows\System32\srvcli.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa3ffc0000,0xc000,netutils.dll,C:\Windows\System32\netutils.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa2cd80000,0x37000,AppExtension.dll,C:\Windows\System32\AppExtension.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa368b0000,0x102000,AppXDeploymentClient.dll,C:\Windows\System32\AppXDeploymentClient.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa2c370000,0xf4000,Windows.CloudStore.Schema.Shell.dll,C:\Windows\System32\Windows.CloudStore.Schema.Shell.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa40d40000,0x25000,profapi.dll,C:\Windows\system32\profapi.dll,2024-09-17,22:13:51.000000,UTC,Disabled
816,svchost.exe,0x7ffa36800000,0xa1000,policymanager.dll,C:\Windows\SYSTEM32\policymanager.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa3f860000,0x8a000,msvcp110_win.dll,C:\Windows\System32\msvcp110_win.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa361b0000,0x51000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa410a0000,0x67000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa40520000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa344b0000,0x11000,windows.staterepositorycore.dll,C:\Windows\SYSTEM32\windows.staterepositorycore.dll,2024-09-17,22:13:52.000000,UTC,Disabled
816,svchost.exe,0x7ffa287f0000,0x1d000,licensemanagerapi.dll,C:\Windows\SYSTEM32\licensemanagerapi.dll,2024-09-17,22:13:53.000000,UTC,Disabled
816,svchost.exe,0x7ffa3da10000,0x90000,apphelp.dll,C:\Windows\system32\apphelp.dll,2024-09-17,22:14:27.000000,UTC,Disabled
816,svchost.exe,0x7ffa22380000,0x14000,DEVRTL.dll,c:\windows\system32\DEVRTL.dll,2024-09-17,22:19:15.000000,UTC,Disabled
892,svchost.exe,0x7ff6e4bc0000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa43730000,0x1f8000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42610000,0xbd000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa41340000,0x2f6000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42ba0000,0x9c000,sechost.dll,C:\Windows\System32\sechost.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa41870000,0x126000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa41110000,0x100000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3e6f0000,0x19000,rpcepmap.dll,c:\windows\system32\rpcepmap.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa40040000,0x2d000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa41a00000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42140000,0xaf000,advapi32.dll,C:\Windows\System32\advapi32.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa40cf0000,0x32000,sspicli.dll,C:\Windows\system32\sspicli.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3e6d0000,0x13000,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3e710000,0x149000,rpcss.dll,c:\windows\system32\rpcss.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa41210000,0x82000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42830000,0x354000,combase.dll,C:\Windows\System32\combase.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42e60000,0x6b000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3f400000,0x96000,FirewallAPI.dll,C:\Windows\system32\FirewallAPI.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3fb30000,0xca000,DNSAPI.dll,C:\Windows\system32\DNSAPI.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3fee0000,0x3b000,IPHLPAPI.DLL,C:\Windows\SYSTEM32\IPHLPAPI.DLL,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42e50000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3f3c0000,0x36000,fwbase.dll,C:\Windows\system32\fwbase.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa3ff20000,0x6a000,mswsock.dll,C:\Windows\system32\mswsock.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa40c70000,0x4b000,powrprof.dll,C:\Windows\SYSTEM32\powrprof.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa40c50000,0x12000,UMPDC.dll,C:\Windows\SYSTEM32\UMPDC.dll,2024-09-17,22:13:20.000000,UTC,Disabled
892,svchost.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2024-09-17,22:13:21.000000,UTC,Disabled
892,svchost.exe,0x7ffa3dcb0000,0x7000,wshhyperv.dll,C:\Windows\system32\wshhyperv.dll,2024-09-17,22:13:26.000000,UTC,Disabled
892,svchost.exe,0x7ffa35100000,0x80000,fwpuclnt.dll,C:\Windows\system32\fwpuclnt.dll,2024-09-17,22:13:33.000000,UTC,Disabled
892,svchost.exe,0x7ffa41760000,0x27000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2024-09-17,22:13:33.000000,UTC,Disabled
892,svchost.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:13:43.000000,UTC,Disabled
892,svchost.exe,0x7ffa412a0000,0x9d000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2024-09-17,22:13:43.000000,UTC,Disabled
892,svchost.exe,0x7ffa3b2e0000,0x16000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2024-09-17,22:13:44.000000,UTC,Disabled
892,svchost.exe,0x7ffa3dfd0000,0x12000,kernel.appcore.dll,C:\Windows\SYSTEM32\kernel.appcore.dll,2024-09-17,22:13:48.000000,UTC,Disabled
892,svchost.exe,0x7ffa344b0000,0x11000,windows.staterepositorycore.dll,C:\Windows\SYSTEM32\windows.staterepositorycore.dll,2024-09-17,22:13:53.000000,UTC,Disabled
892,svchost.exe,0x7ffa361b0000,0x51000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2024-09-17,22:13:54.000000,UTC,Disabled
892,svchost.exe,0x7ffa42480000,0xad000,shcore.dll,C:\Windows\System32\shcore.dll,2024-09-17,22:13:54.000000,UTC,Disabled
892,svchost.exe,0x7ffa410a0000,0x67000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2024-09-17,22:13:54.000000,UTC,Disabled
892,svchost.exe,0x7ffa40e10000,0x15d000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2024-09-17,22:13:54.000000,UTC,Disabled
892,svchost.exe,0x7ffa40520000,0x12000,MSASN1.dll,C:\Windows\SYSTEM32\MSASN1.dll,2024-09-17,22:13:54.000000,UTC,Disabled
892,svchost.exe,0x7ffa3d580000,0x14000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2024-09-17,22:13:58.000000,UTC,Disabled
892,svchost.exe,0x7ffa40b40000,0x5b000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2024-09-17,22:13:58.000000,UTC,Disabled
892,svchost.exe,0x7ffa426d0000,0x12b000,ole32.dll,C:\Windows\System32\ole32.dll,2024-09-17,22:16:14.000000,UTC,Disabled
892,svchost.exe,0x7ffa42800000,0x2c000,GDI32.dll,C:\Windows\System32\GDI32.dll,2024-09-17,22:16:14.000000,UTC,Disabled
892,svchost.exe,0x7ffa40f70000,0x22000,win32u.dll,C:\Windows\System32\win32u.dll,2024-09-17,22:16:14.000000,UTC,Disabled
892,svchost.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:16:14.000000,UTC,Disabled
892,svchost.exe,0x7ffa41b30000,0x19e000,USER32.dll,C:\Windows\System32\USER32.dll,2024-09-17,22:16:14.000000,UTC,Disabled
972,dwm.exe,0x7ff636ac0000,0x1f000,dwm.exe,C:\Windows\system32\dwm.exe,2024-09-17,22:13:21.000000,UTC,Disabled
972,dwm.exe,0x7ffa43730000,0x1f8000,-,-,2024-09-17,22:13:21.000000,UTC,Disabled
